116,72,2,2,1,2,3,13,0
117,62,4,5,4,5,3,15,2
117,67,18,76,18,76,4,13,347
117,67,6,10,6,10,3,14,40
118,64,6,10,6,10,4,14,33
118,66,8,13,6,13,3,16,208
118,67,10,27,4,27,4,14,47
118,67,6,12,6,12,3,15,153
118,69,2,2,1,2,3,15,9
118,69,2,2,2,2,5,15,1
119,61,5,8,5,8,3,14,3
119,63,5,7,4,7,4,20,19
119,66,3,4,3,4,3,17,9
119,71,2,2,2,2,4,12,1
120,63,4,5,4,5,3,17,5
120,66,2,2,1,2,2,16,37
120,66,7,15,6,15,3,15,84
120,67,3,3,2,3,3,15,31
120,68,2,2,1,2,3,13,0
120,68,3,5,3,5,3,15,33
121,62,4,7,4,7,3,17,24
121,63,4,7,4,7,3,16,23
121,64,2,2,1,2,3,20,2
121,66,3,4,3,4,4,15,59
121,69,5,7,5,7,4,14,13
121,72,4,7,4,7,3,15,11
122,64,8,13,8,13,4,18,92
123,64,2,2,2,2,4,17,1
123,66,2,2,1,2,3,16,10
123,69,3,4,3,4,3,13,58
123,69,4,5,4,5,3,16,4
124,65,4,6,4,6,3,16,29
124,67,3,4,3,4,3,16,8
124,67,5,7,5,7,4,16,173
124,70,3,4,3,4,3,16,60
124,71,4,5,4,5,4,18,7
125,66,4,6,4,6,4,19,6
125,67,8,13,7,13,3,18,51
125,68,2,2,1,2,3,17,2
125,70,3,3,3,3,3,14,63
126,66,20,73,12,73,3,18,210
126,68,2,2,1,2,3,15,4
126,70,5,8,5,8,3,16,7
126,74,2,2,2,2,4,15,6
127,66,3,4,3,4,3,19,153
127,69,2,2,1,2,5,19,10
127,71,3,5,3,5,4,15,14
127,74,2,2,1,2,3,15,0
128,70,3,4,3,4,4,15,696
128,71,2,2,1,2,2,16,1
128,71,5,6,4,6,4,16,37
128,72,2,2,1,2,3,15,0
128,73,2,2,1,2,3,15,6
128,78,3,4,3,4,4,13,41
128,80,2,2,1,2,3,11,0
129,69,3,4,1,4,4,22,52
130,69,5,7,5,7,6,21,7
130,71,3,3,2,3,4,17,76
130,75,2,2,2,2,4,19,2
131,76,3,3,3,3,3,16,4
131,77,2,2,2,2,4,16,2
131,77,5,10,5,10,3,17,33
132,69,6,9,6,9,3,18,99
132,72,4,7,4,7,3,20,26
132,73,5,9,5,9,3,18,75
132,75,2,2,1,2,2,16,1
132,75,3,4,3,4,3,16,2
133,71,3,4,3,4,5,21,27
133,73,3,3,2,3,4,19,42
133,75,13,29,11,29,3,15,134
133,86,4,6,4,6,3,12,41
134,74,20,69,8,69,5,20,128
134,78,2,2,1,2,4,14,0
134,83,8,20,8,20,3,13,67
135,71,2,2,1,2,3,16,1
135,77,4,5,4,5,4,19,10
135,80,6,10,6,10,4,13,28
136,73,3,3,3,3,2,17,2
136,74,2,3,2,3,3,18,5
136,80,2,2,1,2,3,15,2
137,72,4,5,4,5,4,23,38
137,73,3,4,3,4,3,17,91
137,73,5,8,5,8,3,18,3
137,78,5,7,5,7,3,16,5
137,79,2,2,1,2,3,14,3
137,79,4,5,4,5,4,16,6
137,79,4,6,4,6,3,14,14
137,82,3,4,3,4,3,14,37
138,74,6,9,5,9,3,20,40
138,77,4,7,4,7,3,19,51
138,80,4,7,4,7,3,16,63
139,76,7,11,7,11,2,19,11
139,78,2,2,2,2,4,18,5
140,74,2,2,1,2,3,19,0
140,75,2,2,1,2,3,18,9
140,76,15,57,9,57,4,19,217
140,78,3,4,3,4,2,16,106
140,78,3,4,3,4,3,18,4
141,76,2,2,2,2,4,17,2
141,78,2,2,1,2,3,18,3
141,78,5,8,5,8,3,20,17
141,79,3,4,3,4,5,20,25
141,82,3,4,3,4,3,15,3
141,82,5,8,5,8,3,17,109
142,78,6,10,6,10,3,17,65
142,79,3,5,3,5,3,17,32
142,79,5,6,5,6,4,18,9
142,81,7,10,7,10,4,17,19
142,82,3,4,3,4,3,17,14
142,83,2,2,1,2,3,15,1
142,84,2,2,1,2,3,18,2
143,77,3,3,3,3,5,23,3
143,78,5,8,5,8,3,20,10
143,80,5,7,5,7,3,18,54
143,83,2,2,1,2,3,15,2
144,76,3,4,1,4,3,18,7
144,77,3,4,3,4,3,23,43
144,80,6,9,6,9,3,16,68
144,81,5,7,5,7,4,18,48
144,82,3,4,3,4,3,18,21
144,84,4,6,4,6,3,15,5
144,87,5,6,5,6,4,15,3
145,77,4,6,4,6,3,22,9
145,80,2,2,1,2,3,19,1
145,82,2,2,1,2,4,18,2
145,84,19,115,14,115,3,15,143
146,77,4,6,4,6,3,24,3
146,78,5,7,5,7,4,21,89
146,79,2,2,2,2,2,19,1
146,80,11,46,7,46,3,18,129
146,83,2,2,1,2,5,22,5
146,85,7,14,7,14,3,19,261
147,78,3,3,3,3,3,20,1
148,80,2,2,1,2,4,20,1
148,80,9,19,5,19,4,20,104
148,81,9,15,9,15,3,18,23
148,82,2,2,1,2,3,21,0
148,82,4,6,4,6,5,19,5
148,83,3,4,3,4,3,18,4
148,85,11,20,11,20,3,17,194
149,85,2,2,1,2,4,18,4
149,86,2,2,1,2,3,19,1
149,89,5,6,4,6,4,16,29
150,80,7,12,6,12,3,21,12
150,83,2,2,2,2,4,19,2
150,84,26,126,7,126,3,22,90
150,85,9,28,9,28,3,20,121
150,86,5,7,5,7,6,19,7
150,92,3,3,3,3,2,14,133
151,80,7,11,7,11,3,23,34
151,86,2,2,1,2,3,16,1
151,87,7,16,6,16,4,15,393
152,83,3,4,3,4,3,19,7
152,83,8,14,8,14,4,19,56
152,84,2,2,1,2,4,18,1
153,82,13,64,6,64,5,18,733
153,86,5,9,5,9,2,19,81
154,82,2,2,2,2,2,24,2
155,83,5,8,5,8,3,23,119
155,87,2,2,1,2,3,18,3
155,92,2,2,1,2,3,14,4
156,87,3,4,3,4,3,19,35
157,84,3,4,3,4,2,22,13740
157,86,4,5,4,5,3,22,1
157,87,33,182,16,182,2,22,609
157,90,11,24,9,24,5,16,72
158,87,6,10,5,10,3,23,90
158,90,2,2,1,2,3,17,0
158,90,4,5,4,5,3,21,1
158,90,5,7,5,7,4,18,255
158,91,5,7,5,7,4,17,11
159,88,3,3,2,3,4,23,150
159,88,4,5,4,5,4,22,23
159,90,6,9,6,9,3,18,89
160,87,12,24,10,24,3,18,97
160,88,5,7,5,7,3,20,59
160,90,3,4,3,4,3,20,65
160,92,3,4,3,4,3,17,9
161,90,5,7,5,7,4,23,6
161,93,5,10,5,10,3,19,7
162,89,2,2,1,2,3,21,1
162,90,3,4,3,4,3,18,3
162,92,7,16,7,16,3,20,44
162,93,7,11,6,11,3,21,128
162,94,3,3,2,3,3,19,65
163,92,2,2,1,2,4,19,3
163,92,3,4,3,4,3,18,16
163,93,3,4,3,4,4,17,33
163,95,2,2,1,2,3,19,0
163,96,3,4,3,4,5,21,3
164,97,6,6,6,6,4,17,1
165,92,2,2,1,2,3,24,1
165,94,4,5,3,5,3,20,13
165,94,4,6,4,6,3,18,41
166,91,5,7,5,7,3,22,79
166,93,2,2,1,2,3,17,0
166,94,5,7,5,7,3,21,120
166,95,6,10,6,10,3,20,63
166,97,6,10,5,10,4,20,35
167,93,7,12,7,12,4,24,43
167,96,9,35,3,35,3,21,21
168,100,2,2,1,2,5,18,2
168,98,3,4,3,4,4,19,25
168,99,2,2,1,2,2,19,8
169,95,2,2,1,2,3,21,7
169,95,8,16,8,16,3,23,82
169,96,3,4,3,4,4,17,22
169,98,4,5,4,5,4,19,98
170,102,3,3,3,3,3,16,4
170,97,5,9,5,9,3,21,57
171,101,5,7,5,7,3,18,371
171,98,3,4,3,4,3,18,300
171,98,4,6,4,6,3,20,10
171,99,3,4,3,4,3,23,32
172,97,2,2,1,2,3,23,4
173,101,2,2,1,2,4,23,2
174,101,3,4,3,4,3,21,14
176,102,2,2,1,2,3,25,0
176,105,22,53,17,53,5,20,156
176,97,3,4,3,4,3,25,7
178,105,5,6,4,6,4,19,17
180,102,6,9,6,9,4,22,52
181,108,3,4,3,4,4,20,4
184,105,5,7,5,7,3,21,137
187,105,6,10,5,10,3,20,16
187,108,3,4,3,4,3,21,34
188,106,9,23,5,23,5,26,250
195,117,2,2,1,2,3,21,0
206,123,2,2,1,2,3,21,5
213,124,3,3,3,3,3,25,291
