71,36,6,10,6,10,4,10,9
73,38,5,7,5,7,4,10,6
75,39,3,4,3,4,3,11,8
77,40,2,2,1,2,3,10,1
77,41,15,34,6,34,4,7,139
77,42,4,5,4,5,3,10,62
79,40,14,27,7,27,3,11,78
79,40,3,4,3,4,4,9,4
79,41,4,5,4,5,4,11,23
79,42,3,4,3,4,4,8,115
79,43,2,2,1,2,3,8,0
81,41,2,2,1,2,3,11,2
81,44,2,2,2,2,4,10,3
81,45,2,2,1,2,3,8,0
81,46,2,2,1,2,3,11,0
82,44,2,2,1,2,4,9,11
82,46,2,2,1,2,3,11,0
83,42,2,2,1,2,2,14,40
83,42,2,2,2,2,4,12,1
83,43,16,45,7,45,5,12,576
83,44,10,19,6,19,3,11,22
83,44,2,2,2,2,4,11,4
83,44,2,2,2,2,5,11,1
83,44,6,10,6,10,3,11,32
83,45,2,2,2,2,4,8,14
83,45,5,8,5,8,3,10,25
84,45,2,2,1,2,3,10,1
85,44,99,765,39,765,2,11,1437
85,45,2,2,2,2,4,11,0
85,45,4,7,4,7,3,9,33
85,45,7,14,7,14,4,8,16
85,46,2,2,1,2,3,12,0
85,46,8,15,7,15,2,10,84
85,47,3,3,3,3,4,10,55
86,47,4,6,4,6,4,8,62
86,48,2,2,1,2,3,10,13
87,46,13,28,10,28,3,14,106
87,46,3,4,1,4,4,9,10
87,47,6,11,6,11,3,8,5
87,49,2,2,1,2,4,8,1
88,47,3,4,3,4,3,8,63
88,47,5,9,5,9,2,11,4
88,48,3,3,3,3,4,11,46
88,49,2,2,1,2,3,9,0
88,50,3,3,2,3,3,10,134
88,50,6,9,6,9,3,10,16
89,46,2,2,1,2,3,11,0
89,48,2,2,1,2,3,9,1
89,48,2,2,1,2,4,9,94
89,48,3,4,3,4,4,11,15
89,49,13,27,12,27,5,11,114
89,49,3,3,3,3,3,10,6
89,50,6,11,6,11,5,10,18
89,51,7,12,5,12,4,10,20
90,50,12,25,12,25,4,8,47
90,50,7,15,5,15,3,12,59
90,52,2,2,1,2,2,9,18
90,52,2,2,1,2,3,10,3
91,46,7,12,7,12,3,11,86
91,49,2,2,1,2,3,8,18
91,49,7,13,5,13,5,12,10
91,50,3,4,1,4,4,12,23
91,52,23,72,12,72,3,12,115
91,52,5,6,4,6,3,12,11
92,50,14,34,13,34,3,10,176
92,51,2,2,1,2,3,9,3
92,51,2,2,1,2,4,9,1
92,51,4,6,3,6,4,13,99
92,52,10,16,10,16,5,10,14
93,47,2,2,2,2,5,11,5
93,49,2,2,1,2,3,10,1
93,49,20,69,12,69,5,11,118
93,49,5,7,4,7,3,13,113
93,50,4,6,4,6,3,10,59
93,50,97,764,35,764,4,11,3228
93,54,47,255,18,255,4,10,1107
94,51,2,2,1,2,4,12,1
94,52,11,29,11,29,3,12,132
94,52,2,2,2,2,5,10,2
95,50,2,2,2,2,5,11,35
95,50,5,8,4,8,5,10,57
95,51,7,13,6,13,5,9,71
95,54,2,2,1,2,4,11,1
96,51,36,201,19,201,3,13,245
97,50,2,2,1,2,3,10,2
97,51,2,2,1,2,3,9,6
97,51,3,4,3,4,3,11,9
99,57,2,2,1,2,3,12,11
99,58,5,8,5,8,4,9,15
100,53,2,2,1,2,4,10,9
100,53,8,24,5,24,5,11,32
100,54,5,8,5,8,4,9,115
100,56,2,2,2,2,5,10,4
100,57,2,2,2,2,3,11,0
100,59,3,4,3,4,3,9,125
101,53,2,2,1,2,3,8,1
101,58,2,2,1,2,3,8,1
101,58,2,2,1,2,4,9,1
101,58,2,2,2,2,3,11,2
102,59,2,2,1,2,4,8,6
103,52,19,54,16,54,3,10,428
103,56,2,3,2,3,5,12,19
103,56,3,3,3,3,3,11,3
103,58,2,2,2,2,4,11,2
103,59,4,7,4,7,3,10,17
103,61,7,12,7,12,4,12,8
104,55,3,3,2,3,5,12,39
104,57,6,12,6,12,4,12,25
104,61,2,2,2,2,4,9,1
104,61,3,3,2,3,3,8,25
105,56,5,9,5,9,3,10,19
105,56,8,18,8,18,4,8,92
105,58,5,8,5,8,3,10,9
105,59,2,2,1,2,3,12,1
106,57,2,2,1,2,4,10,0
106,58,13,27,13,27,4,9,40
106,62,5,10,5,10,3,13,11
107,56,3,4,3,4,3,11,1
107,56,7,11,5,11,3,11,16
107,58,2,2,1,2,4,13,3
107,60,2,2,1,2,3,11,17
108,57,3,4,3,4,2,12,3
108,58,2,2,1,2,3,12,0
108,59,3,4,3,4,4,11,14
108,60,2,2,1,2,4,10,21
108,62,4,5,4,5,3,13,99
109,56,2,2,1,2,4,8,2
109,58,2,2,1,2,3,10,0
109,58,2,2,2,2,5,12,1
109,63,2,2,1,2,3,11,3
109,65,2,2,1,2,3,8,3
110,58,8,13,5,13,4,14,71
110,64,13,28,12,28,2,9,67
111,59,6,10,6,10,4,10,85
111,61,7,10,7,10,3,15,32
111,62,3,4,3,4,3,12,92
111,63,2,2,1,2,2,12,13
112,60,3,3,3,3,5,10,94
112,63,2,2,1,2,3,11,33
112,66,14,30,14,30,4,11,59
113,61,18,57,11,57,4,12,283
113,66,2,2,1,2,3,10,1
113,67,2,2,1,2,3,9,7
113,68,6,12,6,12,3,9,41
114,61,6,9,4,9,4,10,47
114,64,6,8,6,8,4,10,90
114,65,2,2,1,2,3,10,0
114,66,18,98,14,98,3,10,789
115,62,2,2,1,2,5,9,3
115,64,5,8,5,8,3,9,85
115,66,12,24,12,24,4,15,28
115,67,3,4,3,4,3,8,110
116,62,2,2,1,2,4,11,5
116,63,2,2,2,2,5,13,0
116,64,5,6,4,6,4,10,3
116,65,2,2,1,2,5,9,1
116,71,2,2,2,2,4,11,2
117,61,2,2,1,2,4,9,1
117,61,5,8,5,8,3,12,4
117,62,4,5,2,5,3,8,113
117,62,5,9,5,9,4,10,19
117,62,9,27,9,27,4,12,29
117,66,2,2,1,2,4,9,8
117,70,4,5,4,5,4,11,34
118,65,3445,71402,705,71402,4,13,580607
118,70,9,22,9,22,4,12,100
119,65,5,7,2,7,6,10,37
119,69,23,144,7,144,4,10,3634
120,65,2,2,2,2,5,11,2
120,65,5,9,5,9,4,12,420
120,70,2,2,1,2,3,15,5
120,70,3,4,3,4,3,12,31
121,64,4,5,4,5,6,11,126
121,66,2,2,1,2,4,10,5
121,66,2,2,2,2,4,12,5
121,68,9,19,8,19,4,12,562
121,69,10,19,9,19,4,10,18
121,70,6,12,4,12,4,13,39
122,67,5,8,3,8,6,10,325
122,69,2,2,1,2,3,10,7
122,69,3,4,3,4,4,11,31
122,69,5,7,4,7,4,12,51
122,71,2,2,1,2,4,9,1
122,74,13,32,10,32,4,10,356
123,64,2,2,1,2,4,9,3
123,66,2,2,1,2,5,11,14
123,69,4,7,4,7,4,11,46
123,73,2,2,1,2,3,10,1
124,68,3,4,3,4,3,14,95
125,67,12,28,8,28,4,10,194
125,69,3,3,2,3,4,10,24
125,73,6,9,6,9,3,12,274
125,74,5,8,5,8,4,11,108
126,69,2,2,2,2,3,12,1
127,68,171,1063,7,1063,6,14,1427
127,69,2,2,1,2,3,12,6
127,70,2,2,2,2,5,11,3
127,70,6,11,5,11,4,10,109
127,73,2,2,2,2,4,13,1
127,73,3,3,2,3,5,10,15
127,74,3,4,3,4,4,12,6
128,70,4,6,4,6,4,11,5
128,71,7,17,5,17,3,12,334
128,72,2,2,1,2,4,9,9
128,72,4,7,4,7,4,12,12
128,73,3,4,3,4,5,15,21
129,65,2,2,1,2,3,10,3
129,75,2,2,2,2,4,12,5
130,70,3,4,3,4,3,12,99
130,70,3,4,3,4,5,15,61
130,72,4,5,3,5,3,10,117
130,72,8,19,5,19,4,12,11
130,73,4,5,4,5,4,11,25
130,75,3,4,3,4,4,11,55
130,76,25,125,5,125,3,11,459
131,68,4,5,4,5,5,10,22
131,69,2,2,1,2,4,13,6
131,73,6,10,6,10,5,11,164
131,75,11,29,10,29,4,11,229
131,78,16,62,16,62,4,10,201
131,78,7,25,7,25,4,14,81
132,73,2,2,1,2,3,10,2
132,73,2,2,2,2,5,10,0
133,70,2,2,1,2,4,11,4
133,73,2,2,2,2,5,11,3
133,73,7,11,7,11,4,11,84
133,78,10,19,8,19,5,13,116
133,78,4,5,4,5,5,10,252
134,73,33,203,21,203,3,13,1420
134,78,5,10,5,10,4,11,130
135,70,2,2,1,2,4,10,7
135,75,4,5,4,5,5,14,84
136,74,5,8,5,8,3,11,6
136,75,2,2,2,2,4,10,4
136,79,6,11,6,11,3,12,193
136,80,5,6,5,6,4,14,172
137,74,3,3,3,3,3,11,36
137,77,9,20,8,20,5,14,1383
137,79,2,2,1,2,4,11,3
138,73,2,2,1,2,4,11,1
138,77,2,2,1,2,4,11,5
139,74,3,4,3,4,5,10,28
139,77,2,2,1,2,2,10,2
139,79,24,125,13,125,4,10,667
139,79,3,3,3,3,5,11,110
139,80,6,9,6,9,5,11,90
139,81,9,25,9,25,4,11,521
140,74,3,4,3,4,4,16,72
140,75,19,46,7,46,4,12,141
140,75,2,2,1,2,4,11,7
140,76,3,3,3,3,4,15,103
140,81,3,3,2,3,5,11,33
141,75,2,2,2,2,4,14,8
141,78,6,10,5,10,4,12,9
141,79,2,2,1,2,3,10,3
142,79,3,3,2,3,3,11,34
142,80,7,14,7,14,4,11,149
142,81,2,2,1,2,5,10,11
142,82,10,33,5,33,5,14,245
142,86,4,5,4,5,4,11,44
143,75,9,15,6,15,4,14,18
143,79,2,2,1,2,3,14,0
