69,35,5,14,4,14,4,10,37
71,36,6,9,5,9,3,13,12
71,37,3,4,3,4,2,10,2
75,39,3,3,2,3,5,8,11
77,39,44,193,20,193,4,8,72
77,39,7,15,7,15,2,10,14
77,40,4,8,4,8,4,10,105
77,41,19,45,19,45,2,8,30
77,42,2,2,1,2,3,8,0
77,42,29,130,25,130,3,11,329
78,42,3,4,3,4,3,9,19
79,41,2,2,2,2,5,10,3
79,42,12,26,8,26,4,9,45
79,42,7,14,7,14,3,10,41
79,45,2,2,1,2,2,9,0
80,45,2,2,1,2,2,9,0
81,42,6,15,6,15,4,11,127
81,43,2,2,1,2,3,10,0
81,43,2,2,2,2,5,10,1
81,43,3,3,2,3,5,12,44
81,43,3,4,3,4,3,12,5
81,44,2,2,1,2,3,10,2
82,45,2,2,2,2,4,10,3
82,45,26,82,25,82,3,9,66
83,44,3,4,3,4,3,8,2
84,47,4,6,4,6,4,7,5
85,45,8,14,8,14,4,9,46
85,46,2,2,1,2,3,10,1
86,46,2,2,1,2,4,8,4
86,47,2,2,1,2,4,9,12
86,48,5,8,5,8,2,12,1
87,45,18,71,8,71,4,8,310
87,45,4,7,4,7,3,9,5
87,46,16,37,16,37,5,10,61
87,47,7,14,6,14,4,8,79
87,48,9,43,9,43,4,12,157
89,50,2,2,1,2,2,14,1
89,50,86,969,46,969,5,12,2928
89,52,3,4,3,4,4,8,47
90,50,7,11,4,11,4,11,7
91,47,2,2,1,2,3,9,2
91,49,2,2,1,2,4,11,1
91,52,2,2,1,2,4,9,2
91,53,6,12,6,12,3,10,320
92,51,4,6,1,6,2,11,37
92,52,2,2,1,2,3,11,0
92,52,8,13,8,13,4,10,184
93,48,2,2,2,2,4,9,31
93,49,11,29,11,29,4,9,149
93,52,2,2,1,2,3,11,1
93,53,10,19,10,19,4,8,92
94,51,3,4,3,4,3,10,31
94,52,10,37,4,37,3,9,398
94,53,2,2,1,2,3,11,4
94,53,2,2,1,2,3,9,2
94,56,66,463,41,463,3,8,718
95,49,3,4,3,4,3,8,8
95,50,2,2,1,2,4,12,2
95,50,2,2,1,2,4,9,4
95,51,2,2,1,2,3,10,0
95,51,2,2,1,2,3,11,8
95,51,3,4,3,4,3,9,3
95,52,2,2,1,2,3,11,0
95,52,5,9,5,9,3,12,312
95,54,3,4,3,4,3,12,2
95,56,9,15,9,15,3,9,37
96,52,2,2,1,2,3,11,5
96,53,2,2,1,2,3,11,2
96,53,2,2,1,2,4,9,1
96,53,8,15,8,15,3,11,54
96,55,2,2,1,2,3,12,1
96,55,6,10,6,10,4,9,20
97,50,2,2,1,2,3,10,2
97,52,5,7,5,7,4,10,7
97,56,2,2,1,2,3,11,2
97,57,49,608,26,608,4,11,3614
98,55,3,4,3,4,3,10,16
98,55,4,6,4,6,3,11,83
98,56,3,3,2,3,4,12,7
98,56,7,10,7,10,4,9,7
99,50,2,2,1,2,3,11,4
99,53,12,36,10,36,3,9,203
99,53,2,2,1,2,3,10,1
99,53,2,2,2,2,4,13,3
99,54,8,15,7,15,5,10,41
99,58,3,7,2,7,4,8,45
99,59,2,2,1,2,3,8,5
100,54,2,2,2,2,5,8,4
100,55,3,3,2,3,6,11,64
100,55,8,17,8,17,4,10,23
101,52,7,12,7,12,4,11,10
101,58,2,2,1,2,4,11,2
101,59,5,9,5,9,4,9,40
101,60,2,2,2,2,4,10,2
102,54,9,21,9,21,3,13,20
102,55,103,793,47,793,4,10,2963
102,59,2,2,2,2,3,11,6
102,60,3,5,3,5,3,10,18
103,55,16,33,12,33,3,14,61
103,55,2,2,1,2,5,9,4
103,55,8,24,8,24,3,11,18
103,57,2,2,1,2,4,8,3
104,55,3,4,3,4,2,11,4
104,58,3,4,3,4,3,11,84
104,58,4,5,4,5,4,12,19
104,59,2,2,1,2,3,9,2
105,53,3,4,3,4,3,12,51
105,54,2,2,1,2,2,9,2
105,54,2,2,1,2,2,9,22
105,58,29,161,20,161,4,9,252
105,58,5,12,5,12,4,9,34
