161,87,10,28,8,28,4,18,26
161,87,3,4,3,4,7,14,161
161,88,2,2,1,2,5,17,1
162,90,2,2,1,2,4,12,0
162,90,2,2,2,2,4,12,51
162,91,2,2,2,2,5,14,6
163,90,12,26,12,26,5,13,30
164,93,6,9,6,9,3,15,93
165,92,22,82,8,82,3,11,186
165,93,3,4,1,4,3,14,40
165,94,4,6,4,6,1,14,4
165,95,20,69,18,69,4,13,506
166,95,13,42,9,42,4,12,218
166,98,2,2,1,2,4,15,77
167,98,3,4,3,4,2,15,12
168,92,15,31,9,31,4,15,295
168,93,3,3,3,3,4,14,268
169,95,10,19,7,19,3,17,34
169,96,3,3,3,3,3,16,67
170,100,8,15,6,15,4,14,262
170,95,3,3,2,3,3,16,18
170,96,10,28,10,28,4,14,105
171,92,7,11,6,11,4,17,123
171,95,3,3,3,3,2,16,3
171,96,9,19,9,19,4,17,39
172,98,2,2,2,2,2,12,0
172,99,16,64,16,64,4,14,1060
174,102,2,2,1,2,4,15,2
175,104,6,10,6,10,5,14,50
176,103,8,17,7,17,2,15,246
177,101,2,2,1,2,2,15,1
177,102,2,2,2,2,5,16,15
178,105,2,2,1,2,4,13,14
181,100,6,9,4,9,5,15,1005
182,106,14,42,4,42,5,15,936
184,105,2,2,1,2,4,17,0
185,107,31,139,17,139,7,14,1650
187,109,2,2,1,2,3,11,1
187,109,3,5,3,5,4,12,75
188,105,3,4,3,4,3,18,5
188,108,8,12,4,12,3,13,252
188,109,3,4,3,4,4,13,22
189,108,7,11,5,11,4,14,403
189,109,11,25,5,25,5,13,123
191,112,2,2,1,2,3,16,2
193,111,3,3,3,3,3,16,51
193,113,2,2,1,2,4,13,2
209,120,2,2,1,2,5,19,1
210,123,8,16,8,16,3,16,43
