# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
4, 3, 3, 1, 0.33333334, 0.4714045207910317, 3, 3, 2, 2, :other
4, 3, 4, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 3, 4, 1, 0.16666667, 0.37267799624996495, 0, 1, 2, 2, :empty-set
4, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
4, 4, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
4, 4, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
4, 4, 1, 0, 0.0, 0.0, 5, 6, 4, 4, :other
4, 4, 1, 0, 0.0, 0.0, 5, 8, 4, 4, :other
4, 4, 2, 0, 0.0, 0.0, 0, 1, 2, 2, :epsilon
4, 4, 2, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 4, 2, 0, 0.0, 0.0, 3, 4, 3, 3, :other
4, 4, 2, 0, 0.0, 0.0, 3, 4, 3, 3, :other
4, 4, 2, 0, 0.0, 0.0, 4, 5, 3, 3, :other
4, 4, 2, 0, 0.0, 0.0, 5, 7, 3, 3, :other
4, 4, 2, 0, 0.0, 0.0, 5, 9, 8, 4, :other
4, 4, 2, 0, 0.0, 0.0, 8, 13, 4, 4, :other
4, 4, 2, 1, 0.16666667, 0.37267799624996495, 1, 1, 3, 2, (:* :sigma)
4, 4, 2, 1, 0.16666667, 0.37267799624996495, 1, 2, 3, 3, :other
4, 4, 2, 1, 0.16666667, 0.37267799624996495, 5, 9, 6, 4, :other
4, 4, 2, 1, 0.2, 0.4, 0, 1, 7, 2, :empty-set
4, 4, 2, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
4, 4, 2, 1, 0.25, 0.4330127018922193, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 4, 2, 1, 0.25, 0.4330127018922193, 2, 3, 4, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 3, 5, 4, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 4, 10, 4, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 4, 7, 5, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 5, 6, 5, 4, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 5, 7, 3, 3, :other
4, 4, 2, 1, 0.25, 0.4330127018922193, 6, 18, 3, 3, :other
4, 4, 2, 2, 0.4, 0.8, 0, 1, 2, 2, :epsilon
4, 4, 2, 2, 0.5, 0.8660254037844386, 1, 1, 2, 2, :other
4, 4, 2, 2, 0.5, 0.8660254037844386, 3, 4, 4, 4, :other
4, 4, 2, 2, 0.5, 0.8660254037844386, 6, 9, 3, 3, :other
4, 4, 2, 3, 0.75, 1.299038105676658, 1, 6, 3, 3, :other
4, 4, 3, 0, 0.0, 0.0, 0, 1, 2, 2, :empty-set
4, 4, 3, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 4, 3, 0, 0.0, 0.0, 4, 7, 4, 4, :other
4, 4, 3, 0, 0.0, 0.0, 5, 7, 3, 3, :other
4, 4, 3, 1, 0.14285715, 0.34992710611188255, 2, 2, 3, 3, (:cat :sigma (:* :sigma))
4, 4, 3, 1, 0.14285715, 0.34992710611188255, 4, 8, 4, 4, :other
4, 4, 3, 1, 0.16666667, 0.37267799624996495, 1, 2, 3, 3, :other
4, 4, 3, 1, 0.16666667, 0.37267799624996495, 4, 5, 5, 4, :other
4, 4, 3, 1, 0.16666667, 0.37267799624996495, 8, 24, 6, 7, :other
4, 4, 3, 1, 0.2, 0.4, 0, 1, 2, 2, :epsilon
4, 4, 3, 1, 0.2, 0.4, 0, 1, 2, 2, :epsilon
4, 4, 3, 1, 0.2, 0.4, 3, 4, 4, 4, :other
4, 4, 3, 1, 0.2, 0.4, 4, 7, 4, 4, :other
4, 4, 3, 1, 0.2, 0.4, 5, 6, 5, 4, :other
4, 4, 3, 1, 0.25, 0.4330127018922193, 0, 1, 2, 2, :epsilon
4, 4, 3, 1, 0.25, 0.4330127018922193, 4, 5, 3, 3, :other
4, 4, 3, 1, 0.25, 0.4330127018922193, 5, 8, 3, 3, :other
4, 4, 3, 1, 0.2857143, 0.4517539514526256, 5, 10, 5, 4, :other
4, 4, 3, 1, 0.33333334, 0.4714045207910317, 0, 1, 2, 2, :epsilon
4, 4, 3, 1, 0.33333334, 0.4714045207910317, 5, 7, 4, 4, :other
4, 4, 3, 1, 0.33333334, 0.4714045207910317, 8, 24, 6, 5, :other
4, 4, 3, 2, 0.33333334, 0.7453559924999299, 4, 11, 6, 5, :other
4, 4, 3, 2, 0.5, 0.7637626158259733, 1, 2, 3, 3, :other
4, 4, 3, 2, 0.5, 0.8660254037844386, 6, 8, 7, 5, :other
4, 4, 3, 2, 0.75, 0.82915619758885, 0, 1, 2, 2, :epsilon
4, 4, 3, 2, 0.75, 0.82915619758885, 1, 1, 3, 2, (:* :sigma)
4, 4, 3, 2, 0.8, 0.9797958971132712, 0, 1, 1, 2, :empty-set
4, 4, 3, 3, 0.6, 1.2, 2, 2, 4, 4, :other
4, 4, 3, 3, 0.6, 1.2, 5, 7, 4, 4, :other
4, 4, 4, 0, 0.0, 0.0, 7, 23, 6, 6, :other
4, 4, 4, 1, 0.16666667, 0.37267799624996495, 5, 6, 5, 4, :other
4, 4, 4, 1, 0.16666667, 0.37267799624996495, 6, 20, 3, 3, :other
4, 4, 4, 1, 0.16666667, 0.37267799624996495, 6, 23, 6, 6, :other
4, 4, 4, 1, 0.25, 0.4330127018922193, 4, 9, 5, 4, :other
4, 4, 4, 1, 0.2857143, 0.4517539514526256, 0, 1, 2, 2, :epsilon
4, 4, 4, 1, 0.33333334, 0.4714045207910317, 1, 1, 3, 2, (:* :sigma)
4, 4, 4, 1, 0.33333334, 0.4714045207910317, 2, 5, 4, 4, :other
4, 4, 4, 1, 0.33333334, 0.4714045207910317, 8, 13, 4, 4, :other
4, 4, 4, 1, 0.4, 0.4898979485566356, 8, 87, 5, 5, :other
4, 4, 4, 2, 0.4, 0.8, 1, 1, 2, 2, (:* :sigma)
4, 4, 4, 2, 0.4, 0.8, 8, 60, 6, 7, :other
4, 4, 4, 2, 0.5, 0.7637626158259733, 5, 9, 4, 4, :other
4, 4, 4, 2, 0.6666667, 0.7453559924999299, 0, 1, 2, 2, :empty-set
4, 4, 4, 2, 0.75, 0.82915619758885, 0, 1, 2, 2, :epsilon
4, 4, 4, 2, 0.75, 0.82915619758885, 1, 1, 2, 2, :other
4, 4, 4, 2, 0.75, 0.82915619758885, 4, 5, 5, 5, :other
4, 4, 4, 3, 1.0, 1.224744871391589, 0, 1, 1, 2, :empty-set
4, 4, 4, 3, 1.0, 1.224744871391589, 2, 5, 6, 6, :other
4, 4, 5, 1, 0.14285715, 0.34992710611188255, 5, 6, 4, 4, :other
4, 4, 5, 1, 0.14285715, 0.34992710611188255, 6, 18, 7, 7, :other
4, 4, 5, 1, 0.14285715, 0.34992710611188255, 7, 44, 15, 6, :other
4, 4, 5, 1, 0.16666667, 0.37267799624996495, 10, 38, 8, 8, :other
4, 4, 5, 1, 0.2857143, 0.4517539514526256, 0, 1, 2, 2, :empty-set
4, 4, 5, 1, 0.2857143, 0.4517539514526256, 1, 2, 3, 3, :other
4, 4, 5, 1, 0.33333334, 0.4714045207910317, 1, 1, 2, 2, (:* :sigma)
4, 4, 5, 2, 0.33333334, 0.7453559924999299, 14, 380, 9, 11, :other
4, 4, 5, 2, 0.42857143, 0.7284313590846836, 7, 116, 7, 7, :other
4, 4, 6, 1, 0.125, 0.33071891388307384, 3, 6, 4, 3, :other
4, 4, 6, 1, 0.2, 0.4, 7, 19, 4, 4, :other
4, 4, 6, 1, 0.25, 0.4330127018922193, 1, 1, 2, 2, (:* :sigma)
4, 4, 6, 1, 0.375, 0.4841229182759271, 0, 1, 3, 3, :other
4, 4, 7, 1, 0.11111111, 0.31426968052735443, 0, 1, 3, 2, :epsilon
4, 5, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 5, 1, 0, 0.0, 0.0, 1, 1, 2, 2, :other
4, 5, 1, 0, 0.0, 0.0, 1, 2, 3, 3, :other
4, 5, 1, 0, 0.0, 0.0, 4, 11, 4, 4, :other
4, 5, 1, 0, 0.0, 0.0, 4, 6, 4, 4, :other
4, 5, 1, 0, 0.0, 0.0, 5, 6, 5, 4, :other
4, 5, 10, 2, 0.46666667, 0.7180219742846006, 1, 1, 3, 2, (:* :sigma)
4, 5, 11, 1, 0.1875, 0.3903123748998999, 6, 21, 9, 5, :other
4, 5, 11, 3, 0.46153846, 0.8426500884694863, 1, 2, 3, 3, :other
4, 5, 2, 0, 0.0, 0.0, 0, 1, 5, 3, :other
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 0, 1, 2, 2, :epsilon
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 0, 1, 3, 2, :epsilon
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 1, 2, 3, 3, :other
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 3, 2, 2, 2, :other
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 3, 4, 4, 3, :other
4, 5, 2, 1, 0.16666667, 0.37267799624996495, 4, 7, 4, 4, :other
