# requested-depth, actual-depth, actual-leaf-count, max-balance, mean-balance, sigma-balance, minimized-depth, minimized-leaf-count, actual-state-count, minimized-state-count, minimized-rte
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :empty-set
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :empty-set
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :empty-set
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :empty-set
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :empty-set
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 2, 2, :epsilon
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :other
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
4, 0, 1, 0, 0.0, 0, 0, 1, 3, 3, :sigma
